Arrondissement,annee_mutation,prix_m2,type_local,nombre_pieces_principales
8,2022,16400.0,Appartement,3.0
9,2022,11379.310344827587,Appartement,1.0
17,2022,9800.0,Appartement,2.0
17,2022,19600.0,Appartement,1.0
20,2022,10275.862068965518,Appartement,1.0
1,2022,6640.625,Local industriel. commercial ou assimilé,0.0
17,2022,7241.379310344828,Appartement,2.0
18,2022,7656.25,Appartement,2.0
3,2022,14807.692307692309,Appartement,1.0
18,2022,7573.1578947368425,Appartement,2.0
18,2022,10800.0,Appartement,1.0
1,2022,11956.521739130434,Appartement,1.0
3,2022,12937.931034482759,Appartement,2.0
10,2022,43000.0,Appartement,1.0
2,2022,9125.0,Appartement,1.0
18,2022,8840.0,Appartement,2.0
10,2022,9223.214285714286,Appartement,4.0
10,2022,17571.428571428572,Appartement,1.0
17,2022,7500.0,Appartement,2.0
19,2022,33750.0,Local industriel. commercial ou assimilé,0.0
19,2022,9375.0,Appartement,5.0
1,2022,11718.75,Appartement,5.0
18,2022,8636.363636363636,Appartement,3.0
1,2022,12500.0,Appartement,2.0
18,2022,4460.0,Appartement,2.0
9,2022,9858.064516129032,Appartement,4.0
9,2022,7650.0,Appartement,1.0
17,2022,38400.0,Appartement,2.0
3,2022,11607.142857142857,Local industriel. commercial ou assimilé,0.0
10,2022,9750.0,Appartement,1.0
10,2022,10107.142857142857,Appartement,1.0
10,2022,10200.0,Appartement,3.0
19,2022,36923.07692307692,Appartement,1.0
19,2022,19200.0,Appartement,1.0
20,2022,6913.04347826087,Appartement,5.0
17,2022,9792.452830188678,Appartement,3.0
9,2022,6570.833333333333,Appartement,3.0
1,2022,12935.897435897436,Appartement,3.0
19,2022,9235.29411764706,Appartement,1.0
17,2022,11289.473684210527,Appartement,2.0
18,2022,15555.555555555555,Appartement,5.0
18,2022,18383.838383838385,Local industriel. commercial ou assimilé,0.0
18,2022,43333.333333333336,Appartement,1.0
18,2022,8157.894736842105,Appartement,2.0
9,2022,12230.76923076923,Appartement,2.0
4,2022,11333.333333333334,Local industriel. commercial ou assimilé,0.0
19,2022,7906.976744186047,Appartement,2.0
10,2022,13142.857142857143,Appartement,3.0
17,2022,7710.526315789473,Appartement,1.0
20,2022,9111.111111111111,Appartement,3.0
17,2022,10160.714285714286,Appartement,1.0
9,2022,8888.888888888889,Appartement,1.0
8,2022,3873.873873873874,Local industriel. commercial ou assimilé,0.0
18,2022,10000.0,Appartement,2.0
19,2022,6300.0,Appartement,2.0
17,2022,15116.279069767443,Appartement,2.0
19,2022,7906.976744186047,Appartement,2.0
8,2022,4625.0,Local industriel. commercial ou assimilé,0.0
18,2022,12588.235294117647,Appartement,2.0
19,2022,8500.0,Appartement,3.0
9,2022,11846.394736842105,Appartement,3.0
8,2022,11833.333333333334,Appartement,1.0
4,2022,13139.53488372093,Appartement,2.0
3,2022,10856.666666666666,Appartement,2.0
10,2022,9711.463414634147,Appartement,2.0
18,2022,8571.42857142857,Appartement,1.0
20,2022,10588.888888888889,Appartement,3.0
2,2022,14306.25,Appartement,1.0
19,2022,12000.0,Appartement,1.0
10,2022,11025.641025641025,Appartement,2.0
8,2022,13695.652173913044,Appartement,1.0
9,2022,10123.75,Appartement,4.0
10,2022,599000.0,Local industriel. commercial ou assimilé,0.0
17,2022,10588.235294117647,Appartement,1.0
8,2022,40000.0,Local industriel. commercial ou assimilé,0.0
8,2022,18461.53846153846,Appartement,3.0
20,2022,11052.631578947368,Appartement,1.0
18,2022,14777.004166666666,Appartement,2.0
9,2022,5514.285714285715,Appartement,4.0
20,2022,9560.975609756097,Appartement,2.0
19,2022,8766.666666666666,Maison,3.0
20,2022,30233.457425742577,Appartement,4.0
20,2022,52647.91724137931,Appartement,3.0
20,2022,30535.792,Appartement,4.0
20,2022,84821.64444444445,Appartement,1.0
20,2022,76339.48000000001,Appartement,2.0
20,2022,62317.94285714286,Appartement,2.0
9,2022,11333.333333333334,Appartement,1.0
20,2022,12317.164179104477,Local industriel. commercial ou assimilé,0.0
20,2022,8420.918367346938,Appartement,4.0
20,2022,9688.235294117647,Appartement,1.0
20,2022,11342.941176470587,Appartement,2.0
19,2022,16666.666666666668,Local industriel. commercial ou assimilé,0.0
18,2022,9545.454545454546,Appartement,1.0
3,2022,20000.0,Local industriel. commercial ou assimilé,0.0
3,2022,14285.714285714286,Appartement,3.0
19,2022,7583.333333333333,Local industriel. commercial ou assimilé,0.0
19,2022,12638.888888888889,Appartement,3.0
20,2022,9772.727272727272,Appartement,2.0
18,2022,10405.405405405405,Appartement,2.0
18,2022,12000.0,Appartement,1.0
20,2022,8261.538461538461,Appartement,3.0
20,2022,7821.428571428572,Appartement,2.0
20,2022,8965.0,Appartement,1.0
9,2022,1333.3333333333333,Appartement,1.0
9,2022,11714.57142857143,Appartement,4.0
3,2022,14038.461538461539,Appartement,2.0
19,2022,5238.0952380952385,Appartement,1.0
8,2022,12285.714285714286,Local industriel. commercial ou assimilé,0.0
3,2022,17246.376811594204,Local industriel. commercial ou assimilé,0.0
3,2022,14119.411764705883,Appartement,1.0
18,2022,10000.0,Appartement,1.0
18,2022,23181.81818181818,Appartement,1.0
18,2022,28333.333333333332,Appartement,1.0
19,2022,8793.103448275862,Appartement,3.0
19,2022,9416.666666666666,Appartement,2.0
20,2022,11328.125,Appartement,3.0
9,2022,7666.666666666667,Appartement,1.0
8,2022,21913.043478260868,Appartement,1.0
10,2022,10500.0,Appartement,1.0
20,2022,8481.012658227848,Appartement,2.0
4,2022,9891.304347826086,Appartement,1.0
2,2022,12307.692307692309,Appartement,2.0
18,2022,9400.0,Appartement,2.0
20,2022,8868.421052631578,Appartement,1.0
10,2022,8315.78947368421,Appartement,4.0
20,2022,7823.953488372093,Appartement,3.0
10,2022,6875.0,Appartement,1.0
8,2022,16850.82872928177,Local industriel. commercial ou assimilé,0.0
9,2022,11869.09090909091,Appartement,2.0
18,2022,8500.0,Appartement,2.0
3,2022,13693.589743589744,Appartement,2.0
18,2022,6363.636363636364,Appartement,1.0
1,2022,1730.7692307692307,Appartement,4.0
8,2022,22928.571428571428,Appartement,1.0
20,2022,6521.739130434783,Appartement,1.0
17,2022,10312.5,Appartement,2.0
1,2022,12912.307692307691,Appartement,3.0
20,2022,8340.425531914894,Appartement,3.0
2,2022,12418.300653594772,Local industriel. commercial ou assimilé,0.0
17,2022,9560.0,Appartement,1.0
20,2022,11785.714285714286,Appartement,1.0
18,2022,8150.0,Appartement,1.0
19,2022,7613.636363636364,Appartement,1.0
10,2022,10416.666666666666,Appartement,1.0
10,2022,15825.0,Appartement,1.0
17,2022,7696.969696969697,Appartement,1.0
8,2022,2295.0819672131147,Appartement,2.0
17,2022,6666.666666666667,Appartement,1.0
8,2022,3833.3333333333335,Local industriel. commercial ou assimilé,0.0
17,2022,28919.04761904762,Local industriel. commercial ou assimilé,0.0
17,2022,14812.19512195122,Appartement,2.0
8,2022,11538.461538461539,Appartement,1.0
18,2022,10340.135714285714,Appartement,2.0
18,2022,10035.714285714286,Appartement,1.0
3,2022,7258.064516129032,Appartement,2.0
10,2022,10312.666666666666,Appartement,1.0
18,2022,1666.6666666666667,Appartement,1.0
17,2022,8916.666666666666,Appartement,1.0
18,2022,7842.105263157895,Appartement,2.0
19,2022,11000.0,Appartement,2.0
17,2022,9615.384615384615,Appartement,1.0
19,2022,9733.333333333334,Appartement,1.0
17,2022,10661.95652173913,Appartement,2.0
8,2022,3583333.3333333335,Local industriel. commercial ou assimilé,0.0
8,2022,2866666.6666666665,Local industriel. commercial ou assimilé,0.0
8,2022,3909090.909090909,Local industriel. commercial ou assimilé,0.0
18,2022,11434.0,Appartement,2.0
8,2022,1687.5,Local industriel. commercial ou assimilé,0.0
10,2022,10694.444444444445,Appartement,1.0
10,2022,9038.461538461539,Appartement,1.0
20,2022,9820.51282051282,Appartement,2.0
2,2022,10760.686206896553,Appartement,2.0
9,2022,9955.555555555555,Appartement,1.0
17,2022,10989.010989010989,Local industriel. commercial ou assimilé,0.0
18,2022,13538.461538461539,Appartement,3.0
9,2022,10559.44055944056,Appartement,5.0
20,2022,12062.5,Appartement,1.0
19,2022,23500.0,Local industriel. commercial ou assimilé,0.0
8,2022,72313.75,Local industriel. commercial ou assimilé,0.0
8,2022,14462.75,Appartement,3.0
17,2022,12357.142857142857,Appartement,5.0
18,2022,7441.860465116279,Appartement,2.0
19,2022,34666.666666666664,Appartement,1.0
20,2022,9375.0,Appartement,2.0
10,2022,11493.260869565218,Appartement,1.0
17,2022,13840.579710144928,Appartement,4.0
19,2022,7381.578947368421,Appartement,2.0
19,2022,13062.5,Appartement,2.0
3,2022,8626.642857142857,Appartement,1.0
17,2022,133075.0,Appartement,1.0
17,2022,66.0377358490566,Local industriel. commercial ou assimilé,0.0
9,2022,9922.916666666666,Appartement,1.0
1,2022,6190.476190476191,Appartement,2.0
1,2022,13000.0,Appartement,1.0
18,2022,10080.0,Appartement,2.0
8,2022,41984.782608695656,Appartement,1.0
9,2022,11875.0,Appartement,1.0
8,2022,12408.108108108108,Appartement,2.0
3,2022,18566.176470588234,Local industriel. commercial ou assimilé,0.0
20,2022,8529.411764705883,Appartement,1.0
3,2022,141.02564102564102,Appartement,3.0
19,2022,10642.857142857143,Appartement,1.0
18,2022,7781.25,Appartement,2.0
17,2022,15212.765957446809,Local industriel. commercial ou assimilé,0.0
18,2022,8750.0,Appartement,2.0
18,2022,9142.857142857143,Appartement,1.0
18,2022,9108.378378378378,Appartement,2.0
9,2022,12142.857142857143,Local industriel. commercial ou assimilé,0.0
9,2022,36956.52173913043,Appartement,1.0
18,2022,9813.461538461539,Appartement,1.0
10,2022,11878.125,Appartement,2.0
18,2022,8090.909090909091,Appartement,1.0
18,2022,11965.51724137931,Appartement,2.0
9,2022,14034.48275862069,Appartement,2.0
20,2022,7865.043243243243,Appartement,2.0
9,2022,6470.588235294118,Appartement,1.0
9,2022,1250.0,Appartement,1.0
19,2022,11272.727272727272,Appartement,3.0
20,2022,10500.0,Appartement,2.0
17,2022,5925.925925925926,Appartement,2.0
20,2022,6718.75,Appartement,3.0
18,2022,7631.578947368421,Appartement,1.0
18,2022,3250.0,Appartement,1.0
19,2022,10357.142857142857,Appartement,3.0
10,2022,19772.727272727272,Appartement,2.0
10,2022,22894.736842105263,Appartement,1.0
9,2022,11111.111111111111,Appartement,3.0
19,2022,7586.121951219512,Appartement,2.0
18,2022,7636.363636363636,Appartement,1.0
17,2022,38235.294117647056,Local industriel. commercial ou assimilé,0.0
17,2022,16250.0,Appartement,3.0
4,2022,11237.5,Appartement,3.0
10,2022,12300.0,Appartement,3.0
18,2022,7777.777777777777,Appartement,1.0
18,2022,8601.714285714286,Appartement,1.0
10,2022,8526.315789473685,Appartement,1.0
18,2022,10263.157894736842,Appartement,1.0
19,2022,7500.0,Appartement,1.0
18,2022,10666.666666666666,Appartement,1.0
3,2022,200.0,Local industriel. commercial ou assimilé,0.0
17,2022,13048.4375,Appartement,1.0
9,2022,11214.285714285714,Appartement,1.0
18,2022,3333.3333333333335,Appartement,1.0
4,2022,13728.636363636364,Appartement,1.0
17,2022,10745.185185185184,Appartement,2.0
10,2022,9560.555555555555,Appartement,1.0
17,2022,989.010989010989,Local industriel. commercial ou assimilé,0.0
20,2022,9424.242424242424,Appartement,2.0
9,2022,11176.470588235294,Appartement,1.0
19,2022,8947.368421052632,Appartement,1.0
18,2022,10998.378378378378,Appartement,2.0
19,2022,15947.942857142858,Appartement,1.0
19,2022,15947.942857142858,Appartement,2.0
19,2022,6977.225,Local industriel. commercial ou assimilé,0.0
8,2022,14166.666666666666,Appartement,2.0
18,2022,7589.285714285715,Appartement,2.0
10,2022,7033.333333333333,Local industriel. commercial ou assimilé,0.0
20,2022,9259.25925925926,Appartement,2.0
19,2022,7600.0,Appartement,1.0
18,2022,6666.666666666667,Appartement,2.0
9,2022,17000.0,Appartement,1.0
10,2022,897.1538461538462,Appartement,1.0
17,2022,10015.90909090909,Appartement,1.0
8,2022,118965.5172413793,Local industriel. commercial ou assimilé,0.0
8,2022,95833.33333333333,Local industriel. commercial ou assimilé,0.0
8,2022,127777.77777777778,Local industriel. commercial ou assimilé,0.0
2,2022,11506.849315068494,Appartement,3.0
20,2022,11341.666666666666,Appartement,1.0
17,2022,12777.777777777777,Appartement,1.0
9,2022,10447.76119402985,Appartement,3.0
17,2022,14046.129032258064,Appartement,2.0
10,2022,10611.481481481482,Appartement,1.0
17,2022,12125.0,Appartement,6.0
10,2022,9800.0,Appartement,2.0
18,2022,5777.777777777777,Appartement,1.0
20,2022,6560.0,Appartement,1.0
19,2022,10535.714285714286,Appartement,1.0
18,2022,8125.0,Appartement,1.0
10,2022,10154.761904761905,Appartement,3.0
10,2022,9732.916666666666,Appartement,3.0
20,2022,11087.5,Appartement,1.0
9,2022,12869.444444444445,Appartement,3.0
9,2022,10090.90909090909,Appartement,1.0
18,2022,13376.666666666666,Appartement,1.0
9,2022,10798.214285714286,Appartement,1.0
20,2022,8571.42857142857,Appartement,1.0
20,2022,9395.604395604396,Appartement,4.0
17,2022,11093.75,Appartement,5.0
1,2022,12672.413793103447,Local industriel. commercial ou assimilé,0.0
18,2022,12000.0,Appartement,1.0
18,2022,11888.888888888889,Appartement,2.0
18,2022,7695.142857142857,Appartement,2.0
17,2022,10476.190476190477,Appartement,2.0
18,2022,7666.666666666667,Appartement,1.0
20,2022,10306.122448979591,Appartement,2.0
19,2022,6480.6625,Appartement,4.0
8,2022,8633.333333333334,Local industriel. commercial ou assimilé,0.0
2,2022,12105.263157894737,Appartement,1.0
2,2022,11565.815789473685,Appartement,2.0
2,2022,10000.0,Appartement,1.0
17,2022,11433.333333333334,Local industriel. commercial ou assimilé,0.0
18,2022,9250.0,Appartement,2.0
19,2022,7400.0,Appartement,1.0
3,2022,4500.0,Local industriel. commercial ou assimilé,0.0
9,2022,11300.0,Appartement,1.0
18,2022,10733.333333333334,Appartement,1.0
3,2022,3000.0,Appartement,1.0
3,2022,1428.5714285714287,Appartement,1.0
9,2022,22724.48979591837,Local industriel. commercial ou assimilé,0.0
17,2022,9200.0,Appartement,1.0
18,2022,10000.0,Appartement,1.0
8,2022,11086.95652173913,Appartement,5.0
8,2022,10625.0,Appartement,5.0
1,2022,12374.814814814816,Appartement,1.0
9,2022,10869.565217391304,Appartement,2.0
20,2022,8327.586206896553,Appartement,3.0
20,2022,9832.714285714286,Appartement,2.0
9,2022,39092.78916666666,Appartement,1.0
1,2022,11157.575757575758,Appartement,1.0
17,2022,10220.588235294117,Appartement,1.0
18,2022,12275.0,Appartement,1.0
8,2022,609.7560975609756,Appartement,4.0
19,2022,7057.142857142857,Appartement,3.0
10,2022,3409.090909090909,Appartement,2.0
2,2022,14018.0,Appartement,2.0
19,2022,10320.51282051282,Appartement,3.0
3,2022,194.44444444444446,Local industriel. commercial ou assimilé,0.0
3,2022,13333.333333333334,Appartement,1.0
4,2022,12222.222222222223,Appartement,1.0
17,2022,10779.255319148937,Appartement,2.0
1,2022,19255.263157894737,Appartement,1.0
8,2022,13035.714285714286,Appartement,1.0
2,2022,11986.458333333334,Appartement,2.0
10,2022,11655.0,Appartement,3.0
9,2022,12727.272727272728,Appartement,3.0
10,2022,685.4037267080745,Local industriel. commercial ou assimilé,0.0
3,2022,775.0,Appartement,1.0
8,2022,25757.575757575756,Local industriel. commercial ou assimilé,0.0
2,2022,21600.0,Appartement,4.0
19,2022,8473.684210526315,Appartement,3.0
1,2022,21428.571428571428,Appartement,5.0
3,2022,5645.1612903225805,Local industriel. commercial ou assimilé,0.0
18,2022,17864.1875,Appartement,1.0
18,2022,10160.0,Appartement,2.0
1,2022,11946.153846153846,Appartement,3.0
1,2022,12688.755434782608,Appartement,2.0
19,2022,10011.643835616438,Appartement,4.0
3,2022,13408.823529411764,Appartement,2.0
3,2022,9118.0,Local industriel. commercial ou assimilé,0.0
17,2022,19761.904761904763,Appartement,5.0
17,2022,29642.85714285714,Appartement,4.0
20,2022,11364.285714285714,Appartement,2.0
17,2022,9846.153846153846,Appartement,1.0
18,2022,5942.857142857143,Appartement,1.0
17,2022,8250.0,Appartement,4.0
17,2022,9700.0,Appartement,2.0
2,2022,3777.777777777778,Local industriel. commercial ou assimilé,0.0
18,2022,13628.75,Appartement,2.0
17,2022,212.12121212121212,Appartement,2.0
18,2022,7833.333333333333,Appartement,1.0
9,2022,17235.29411764706,Appartement,1.0
18,2022,11944.444444444445,Appartement,1.0
18,2022,250.0,Appartement,2.0
20,2022,10526.315789473685,Appartement,1.0
17,2022,10393.125,Appartement,2.0
4,2022,13295.454545454546,Appartement,1.0
4,2022,16153.846153846154,Appartement,1.0
4,2022,18538.46153846154,Appartement,1.0
9,2022,9565.217391304348,Appartement,1.0
20,2022,8235.29411764706,Appartement,1.0
17,2022,10384.615384615385,Appartement,2.0
9,2022,11051.724137931034,Appartement,1.0
19,2022,125.0,Appartement,3.0
9,2022,7510.729613733905,Appartement,7.0
9,2022,2400.0,Local industriel. commercial ou assimilé,0.0
9,2022,12000.0,Appartement,1.0
18,2022,18444.444444444445,Appartement,2.0
17,2022,17205.882352941175,Appartement,2.0
17,2022,15810.81081081081,Appartement,2.0
19,2022,11636.363636363636,Appartement,1.0
8,2022,144117.64705882352,Appartement,1.0
9,2022,11553.506493506493,Appartement,3.0
10,2022,1888.888888888889,Local industriel. commercial ou assimilé,0.0
17,2022,7120.582258064515,Appartement,2.0
3,2022,17637.5,Appartement,1.0
10,2022,16625.0,Appartement,1.0
10,2022,4360.6557377049185,Local industriel. commercial ou assimilé,0.0
20,2022,6903.846153846154,Appartement,1.0
19,2022,7100.0,Appartement,1.0
1,2022,12000.0,Local industriel. commercial ou assimilé,0.0
17,2022,8869.565217391304,Appartement,2.0
4,2022,13000.0,Appartement,1.0
19,2022,11562.5,Appartement,2.0
19,2022,10571.42857142857,Appartement,2.0
9,2022,2380.0,Appartement,1.0
17,2022,10335.869565217392,Appartement,1.0
3,2022,11000.0,Appartement,1.0
18,2022,8020.0,Appartement,2.0
3,2022,9729.72972972973,Appartement,2.0
17,2022,6000.0,Appartement,1.0
18,2022,6937.5,Appartement,1.0
20,2022,14320.0,Appartement,3.0
20,2022,23866.666666666668,Appartement,1.0
8,2022,12362.25,Appartement,3.0
9,2022,11350.0,Appartement,1.0
19,2022,7505.870967741936,Appartement,2.0
18,2022,9193.333333333334,Appartement,2.0
19,2022,8166.666666666667,Appartement,2.0
20,2022,12266.666666666666,Appartement,2.0
18,2022,11111.111111111111,Appartement,2.0
8,2022,133333.33333333334,Appartement,2.0
17,2022,12968.75,Appartement,3.0
10,2022,10806.927083333334,Appartement,3.0
19,2022,9937.5,Appartement,2.0
19,2022,6875.0,Appartement,3.0
17,2022,9000.0,Appartement,1.0
3,2022,550.0,Appartement,2.0
17,2022,10625.0,Appartement,1.0
18,2022,7646.25,Appartement,2.0
19,2022,8535.714285714286,Appartement,2.0
8,2022,10517.241379310344,Local industriel. commercial ou assimilé,0.0
20,2022,7714.285714285715,Appartement,3.0
17,2022,9923.75,Appartement,1.0
3,2022,11490.322580645161,Appartement,3.0
9,2022,13233.333333333334,Appartement,1.0
18,2022,8833.333333333334,Appartement,2.0
17,2022,5333.333333333333,Appartement,1.0
18,2022,8095.238095238095,Appartement,1.0
18,2022,12705.365909090908,Appartement,2.0
3,2022,2847.6190476190477,Local industriel. commercial ou assimilé,0.0
